ASC	https://www.morningstar.com/stocks/xbru/asc/valuation
ASTK	https://www.morningstar.com/stocks/xosl/astk/valuation
MLAEM	https://www.morningstar.com/stocks/xpar/mlaem/valuation
ASIT	https://www.morningstar.com/stocks/xbru/asit/valuation
ASM	https://www.morningstar.com/stocks/xams/asm/valuation
ASML	https://www.morningstar.com/stocks/xams/asml/valuation
ASRNL	https://www.morningstar.com/stocks/xams/asrnl/valuation
GEN	https://www.morningstar.com/stocks/xbru/gen/valuation
ASY	https://www.morningstar.com/stocks/xpar/asy/valuation
ATA	https://www.morningstar.com/stocks/xpar/ata/valuation
ATEA	https://www.morningstar.com/stocks/xosl/atea/valuation
ATEME	https://www.morningstar.com/stocks/xpar/ateme/valuation
ATEB	https://www.morningstar.com/stocks/xbru/ateb/valuation
ASA	https://www.morningstar.com/stocks/xosl/asa/valuation
ATO	https://www.morningstar.com/stocks/xpar/ato/valuation
ATRS	https://www.morningstar.com/stocks/xams/atrs/valuation
AUB	https://www.morningstar.com/stocks/xpar/aub/valuation
MLAUD	https://www.morningstar.com/stocks/xpar/mlaud/valuation
ALAVY	https://www.morningstar.com/stocks/xpar/alavy/valuation
AUGR	https://www.morningstar.com/stocks/xpar/augr/valuation
ALAMG	https://www.morningstar.com/stocks/xpar/alamg/valuation
AURE	https://www.morningstar.com/stocks/xpar/aure/valuation
AURS	https://www.morningstar.com/stocks/xpar/aurs/valuation
AURG	https://www.morningstar.com/stocks/xosl/aurg/valuation
AUSS	https://www.morningstar.com/stocks/xosl/auss/valuation
AGAS	https://www.morningstar.com/stocks/xosl/agas/valuation
AVTX	https://www.morningstar.com/stocks/xams/avtx/valuation
AVT	https://www.morningstar.com/stocks/xpar/avt/valuation
AWDR	https://www.morningstar.com/stocks/xosl/awdr/valuation
ALNG	https://www.morningstar.com/stocks/xosl/alng/valuation
CS	https://www.morningstar.com/stocks/xpar/cs/valuation
ACR	https://www.morningstar.com/stocks/xosl/acr/valuation
AXW	https://www.morningstar.com/stocks/xpar/axw/valuation
AXXIS	https://www.morningstar.com/stocks/xosl/axxis/valuation
AYFIE	https://www.morningstar.com/stocks/xosl/ayfie/valuation
MLAZL	https://www.morningstar.com/stocks/xpar/mlazl/valuation
MLAAT	https://www.morningstar.com/stocks/xpar/mlaat/valuation
BSGR	https://www.morningstar.com/stocks/xams/bsgr/valuation
BCP	https://www.morningstar.com/stocks/xlis/bcp/valuation
B2H	https://www.morningstar.com/stocks/xosl/b2h/valuation
BCRA	https://www.morningstar.com/stocks/xpar/bcra/valuation
ALBKK	https://www.morningstar.com/stocks/xpar/albkk/valuation
BAIN	https://www.morningstar.com/stocks/xpar/bain/valuation
BAKKA	https://www.morningstar.com/stocks/xosl/bakka/valuation
BALTA	https://www.morningstar.com/stocks/xbru/balta/valuation
BALT	https://www.morningstar.com/stocks/xosl/balt/valuation
BALYO	https://www.morningstar.com/stocks/xpar/balyo/valuation
BAMNB	https://www.morningstar.com/stocks/xams/bamnb/valuation
BBV	https://www.morningstar.com/stocks/xbru/bbv/valuation
SANTA	https://www.morningstar.com/stocks/xbru/santa/valuation
BANI	https://www.morningstar.com/stocks/xbru/bani/valuation
DD7E	https://www.morningstar.com/stocks/xdub/dd7e/valuation
DD7D	https://www.morningstar.com/stocks/xdub/dd7d/valuation
BIRG	https://www.morningstar.com/stocks/xdub/birg/valuation
BUI	https://www.morningstar.com/stocks/xpar/bui/valuation
BAR	https://www.morningstar.com/stocks/xbru/bar/valuation
MLBAR	https://www.morningstar.com/stocks/xpar/mlbar/valuation
BFIT	https://www.morningstar.com/stocks/xams/bfit/valuation
BAS	https://www.morningstar.com/stocks/xbru/bas/valuation
BASS	https://www.morningstar.com/stocks/xpar/bass/valuation
BLC	https://www.morningstar.com/stocks/xpar/blc/valuation
MLBAT	https://www.morningstar.com/stocks/xpar/mlbat/valuation

ALBDM	https://www.morningstar.com/stocks/xpar/albdm/valuation
BESI	https://www.morningstar.com/stocks/xams/besi/valuation
MLBMD	https://www.morningstar.com/stocks/xpar/mlbmd/valuation
BEAB	https://www.morningstar.com/stocks/xbru/beab/valuation
BEFB	https://www.morningstar.com/stocks/xbru/befb/valuation
BEKB	https://www.morningstar.com/stocks/xbru/bekb/valuation
FBEL	https://www.morningstar.com/stocks/xpar/fbel/valuation
BLV	https://www.morningstar.com/stocks/xpar/blv/valuation
BELR	https://www.morningstar.com/stocks/xbru/belr/valuation
BELCO	https://www.morningstar.com/stocks/xosl/belco/valuation
BELU	https://www.morningstar.com/stocks/xbru/belu/valuation

BEN	https://www.morningstar.com/stocks/xpar/ben/valuation
SLBEN	https://www.morningstar.com/stocks/xlis/slben/valuation
BCS	https://www.morningstar.com/stocks/xosl/bcs/valuation
BGBIO	https://www.morningstar.com/stocks/xosl/bgbio/valuation
ALDBL	https://www.morningstar.com/stocks/xpar/aldbl/valuation
BBED	https://www.morningstar.com/stocks/xams/bbed/valuation
BEVER	https://www.morningstar.com/stocks/xams/bever/valuation
BEWI	https://www.morningstar.com/stocks/xosl/bewi/valuation


BB	https://www.morningstar.com/stocks/xpar/bb/valuation
BIG	https://www.morningstar.com/stocks/xpar/big/valuation

ALBLD	https://www.morningstar.com/stocks/xpar/albld/valuation
ALTUV	https://www.morningstar.com/stocks/xpar/altuv/valuation
BCART	https://www.morningstar.com/stocks/xbru/bcart/valuation
ALCOR	https://www.morningstar.com/stocks/xpar/alcor/valuation
BIM	https://www.morningstar.com/stocks/xpar/bim/valuation
ALBPS	https://www.morningstar.com/stocks/xpar/albps/valuation
BPSBS	https://www.morningstar.com/stocks/xpar/bpsbs/valuation
ALBIO	https://www.morningstar.com/stocks/xpar/albio/valuation
BIOBS	https://www.morningstar.com/stocks/xpar/biobs/valuation

BSP	https://www.morningstar.com/stocks/xosl/bsp/valuation
BLEE	https://www.morningstar.com/stocks/xpar/blee/valuation
MLBSP	https://www.morningstar.com/stocks/xpar/mlbsp/valuation
ALBLU	https://www.morningstar.com/stocks/xpar/alblu/valuation
BLUBS	https://www.morningstar.com/stocks/xpar/blubs/valuation
BLUBT	https://www.morningstar.com/stocks/xpar/blubt/valuation
BNP	https://www.morningstar.com/stocks/xpar/bnp/valuation

ALBOA	https://www.morningstar.com/stocks/xpar/alboa/valuation
MLONE	https://www.morningstar.com/stocks/xpar/mlone/valuation
BOEI	https://www.morningstar.com/stocks/xbru/boei/valuation
BOI	https://www.morningstar.com/stocks/xpar/boi/valuation


BOL	https://www.morningstar.com/stocks/xpar/bol/valuation
BON	https://www.morningstar.com/stocks/xpar/bon/valuation
BOTHE	https://www.morningstar.com/stocks/xbru/bothe/valuation
BONHR	https://www.morningstar.com/stocks/xosl/bonhr/valuation
BOOST	https://www.morningstar.com/stocks/xpar/boost/valuation
BOR	https://www.morningstar.com/stocks/xosl/bor/valuation
BORR	https://www.morningstar.com/stocks/xosl/borr/valuation
BRG	https://www.morningstar.com/stocks/xosl/brg/valuation
BOKA	https://www.morningstar.com/stocks/xams/boka/valuation

